Time,Channel,Raw,Enginerring,EngVlaue
26:06.8,115,145, engValue_t,145
26:06.8,115,178, engValue_t,178
26:06.8,115,179, engValue_t,179
26:06.8,115,144, engValue_t,144
26:06.9,115,178, engValue_t,178
26:06.9,115,145, engValue_t,145
26:06.9,115,178, engValue_t,178
26:06.9,115,156, engValue_t,156
26:06.9,115,145, engValue_t,145
26:06.9,115,167, engValue_t,167
26:06.9,115,156, engValue_t,156
26:06.9,115,178, engValue_t,178
26:06.9,115,190, engValue_t,190
26:07.0,115,179, engValue_t,179
26:07.0,115,179, engValue_t,179
26:07.0,115,145, engValue_t,145
26:07.0,115,167, engValue_t,167
26:07.0,115,167, engValue_t,167
26:07.0,115,156, engValue_t,156
26:07.0,115,167, engValue_t,167
26:07.0,115,145, engValue_t,145
26:07.0,115,145, engValue_t,145
26:07.0,115,178, engValue_t,178
26:07.1,115,167, engValue_t,167
26:07.1,115,179, engValue_t,179
26:07.1,115,156, engValue_t,156
26:07.1,115,167, engValue_t,167
26:07.1,115,155, engValue_t,155
26:07.1,115,156, engValue_t,156
26:07.1,115,156, engValue_t,156
26:07.1,115,156, engValue_t,156
26:07.1,115,167, engValue_t,167
26:07.1,115,167, engValue_t,167
26:07.2,115,167, engValue_t,167
26:07.2,115,157, engValue_t,157
26:07.2,115,167, engValue_t,167
26:07.2,115,167, engValue_t,167
26:07.2,115,145, engValue_t,145
26:07.2,115,178, engValue_t,178
26:07.2,115,168, engValue_t,168
26:07.2,115,167, engValue_t,167
26:07.2,115,156, engValue_t,156
26:07.2,115,167, engValue_t,167
26:07.3,115,167, engValue_t,167
26:07.3,115,156, engValue_t,156
26:07.3,115,157, engValue_t,157
26:07.3,115,167, engValue_t,167
26:07.3,115,178, engValue_t,178
26:07.3,115,168, engValue_t,168
26:07.3,115,167, engValue_t,167
26:07.3,115,167, engValue_t,167
26:07.3,115,145, engValue_t,145
26:07.4,115,145, engValue_t,145
26:07.4,115,157, engValue_t,157
26:07.4,115,157, engValue_t,157
26:07.4,115,156, engValue_t,156
26:07.4,115,156, engValue_t,156
26:07.4,115,156, engValue_t,156
26:07.4,115,156, engValue_t,156
26:07.4,115,167, engValue_t,167
26:07.5,115,167, engValue_t,167
26:07.5,115,178, engValue_t,178
26:07.5,115,178, engValue_t,178
26:07.5,115,145, engValue_t,145
26:07.5,115,178, engValue_t,178
26:07.5,115,167, engValue_t,167
26:07.5,115,145, engValue_t,145
26:07.5,115,178, engValue_t,178
26:07.5,115,177, engValue_t,177
26:07.5,115,167, engValue_t,167
26:07.5,115,155, engValue_t,155
26:07.6,115,156, engValue_t,156
26:07.6,115,166, engValue_t,166
26:07.6,115,166, engValue_t,166
26:07.6,115,155, engValue_t,155
26:07.6,115,167, engValue_t,167
26:07.6,115,166, engValue_t,166
26:07.6,115,166, engValue_t,166
26:07.6,115,189, engValue_t,189
26:07.6,115,155, engValue_t,155
26:07.7,115,167, engValue_t,167
26:07.7,115,166, engValue_t,166
26:07.7,115,178, engValue_t,178
26:07.7,115,156, engValue_t,156
26:07.7,115,167, engValue_t,167
26:07.7,115,177, engValue_t,177
26:07.7,115,155, engValue_t,155
26:07.7,115,145, engValue_t,145
26:07.7,115,166, engValue_t,166
26:07.7,115,155, engValue_t,155
26:07.8,115,155, engValue_t,155
26:07.8,115,167, engValue_t,167
26:07.8,115,144, engValue_t,144
26:07.8,115,155, engValue_t,155
26:07.8,115,167, engValue_t,167
26:07.8,115,177, engValue_t,177
26:07.8,115,155, engValue_t,155
26:07.8,115,167, engValue_t,167
26:07.9,115,167, engValue_t,167
26:07.9,115,167, engValue_t,167
26:07.9,115,167, engValue_t,167
26:07.9,115,179, engValue_t,179
26:07.9,115,179, engValue_t,179
26:07.9,115,156, engValue_t,156
26:07.9,115,178, engValue_t,178
26:07.9,115,145, engValue_t,145
26:07.9,115,145, engValue_t,145
26:08.0,115,167, engValue_t,167
26:08.0,115,179, engValue_t,179
26:08.0,115,156, engValue_t,156
26:08.0,115,145, engValue_t,145
26:08.0,115,167, engValue_t,167
26:08.0,115,156, engValue_t,156
26:08.0,115,167, engValue_t,167
26:08.0,115,167, engValue_t,167
26:08.0,115,167, engValue_t,167
26:08.0,115,167, engValue_t,167
26:08.1,115,155, engValue_t,155
26:08.1,115,167, engValue_t,167
26:08.1,115,156, engValue_t,156
26:08.1,115,167, engValue_t,167
26:08.1,115,156, engValue_t,156
26:08.1,115,178, engValue_t,178
26:08.1,115,167, engValue_t,167
26:08.1,115,167, engValue_t,167
26:08.2,115,156, engValue_t,156
26:08.2,115,156, engValue_t,156
26:08.2,115,168, engValue_t,168
26:08.2,115,156, engValue_t,156
26:08.2,115,178, engValue_t,178
26:08.2,115,167, engValue_t,167
26:08.2,115,167, engValue_t,167
26:08.2,115,145, engValue_t,145
26:08.2,115,156, engValue_t,156
26:08.2,115,189, engValue_t,189
26:08.3,115,145, engValue_t,145
26:08.3,115,167, engValue_t,167
26:08.3,115,134, engValue_t,134
26:08.3,115,167, engValue_t,167
26:08.3,115,179, engValue_t,179
26:08.3,115,179, engValue_t,179
26:08.3,115,156, engValue_t,156
26:08.3,115,144, engValue_t,144
26:08.3,115,156, engValue_t,156
26:08.3,115,156, engValue_t,156
26:08.4,115,156, engValue_t,156
26:08.4,115,167, engValue_t,167
26:08.4,115,167, engValue_t,167
26:08.4,115,167, engValue_t,167
26:08.4,115,135, engValue_t,135
26:08.4,115,178, engValue_t,178
26:08.4,115,167, engValue_t,167
26:08.4,115,166, engValue_t,166
26:08.4,115,145, engValue_t,145
26:08.4,115,178, engValue_t,178
26:08.5,115,156, engValue_t,156
26:08.5,115,167, engValue_t,167
26:08.5,115,156, engValue_t,156
26:08.5,115,167, engValue_t,167
26:08.5,115,167, engValue_t,167
26:08.5,115,168, engValue_t,168
26:08.5,115,155, engValue_t,155
26:08.5,115,189, engValue_t,189
26:08.5,115,145, engValue_t,145
26:08.6,115,144, engValue_t,144
26:08.6,115,179, engValue_t,179
26:08.6,115,156, engValue_t,156
26:08.6,115,145, engValue_t,145
26:08.6,115,156, engValue_t,156
26:08.6,115,189, engValue_t,189
26:08.6,115,145, engValue_t,145
26:08.6,115,167, engValue_t,167
26:08.6,115,156, engValue_t,156
26:08.6,115,167, engValue_t,167
26:08.7,115,156, engValue_t,156
26:08.7,115,155, engValue_t,155
26:08.7,115,167, engValue_t,167
26:08.7,115,167, engValue_t,167
26:08.7,115,167, engValue_t,167
26:08.7,115,167, engValue_t,167
26:08.7,115,168, engValue_t,168
26:08.7,115,156, engValue_t,156
26:08.7,115,156, engValue_t,156
26:08.8,115,156, engValue_t,156
26:08.8,115,167, engValue_t,167
26:08.8,115,155, engValue_t,155
26:08.8,115,177, engValue_t,177
26:08.8,115,177, engValue_t,177
26:08.8,115,178, engValue_t,178
26:08.8,115,156, engValue_t,156
26:08.8,115,167, engValue_t,167
26:08.9,115,156, engValue_t,156
26:08.9,115,144, engValue_t,144
26:08.9,115,178, engValue_t,178
26:08.9,115,189, engValue_t,189
26:08.9,115,145, engValue_t,145
26:08.9,115,179, engValue_t,179
26:08.9,115,155, engValue_t,155
26:08.9,115,189, engValue_t,189
26:08.9,115,178, engValue_t,178
26:09.0,115,178, engValue_t,178
26:09.0,115,145, engValue_t,145
26:09.0,115,156, engValue_t,156
26:09.0,115,189, engValue_t,189
26:09.0,115,178, engValue_t,178
26:09.0,115,156, engValue_t,156
26:09.0,115,167, engValue_t,167
26:09.0,115,156, engValue_t,156
26:09.0,115,179, engValue_t,179
26:09.1,115,156, engValue_t,156
26:09.1,115,178, engValue_t,178
26:09.1,115,145, engValue_t,145
26:09.1,115,167, engValue_t,167
26:09.1,115,167, engValue_t,167
26:09.1,115,145, engValue_t,145
26:09.1,115,156, engValue_t,156
26:09.1,115,156, engValue_t,156
26:09.1,115,156, engValue_t,156
26:09.1,115,145, engValue_t,145
26:09.2,115,179, engValue_t,179
26:09.2,115,179, engValue_t,179
26:09.2,115,167, engValue_t,167
26:09.2,115,155, engValue_t,155
26:09.2,115,155, engValue_t,155
26:09.2,115,145, engValue_t,145
26:09.2,115,167, engValue_t,167
26:09.2,115,156, engValue_t,156
26:09.2,115,156, engValue_t,156
26:09.2,115,156, engValue_t,156
26:09.2,115,145, engValue_t,145
26:09.3,115,166, engValue_t,166
26:09.3,115,167, engValue_t,167
26:09.3,115,167, engValue_t,167
26:09.3,115,144, engValue_t,144
26:09.3,115,167, engValue_t,167
26:09.3,115,156, engValue_t,156
26:09.3,115,167, engValue_t,167
26:09.3,115,167, engValue_t,167
26:09.3,115,156, engValue_t,156
26:09.4,115,156, engValue_t,156
26:09.4,115,155, engValue_t,155
26:09.4,115,167, engValue_t,167
26:09.4,115,167, engValue_t,167
26:09.4,115,133, engValue_t,133
26:09.4,115,155, engValue_t,155
26:09.4,115,178, engValue_t,178
26:09.4,115,155, engValue_t,155
26:09.4,115,167, engValue_t,167
26:09.4,115,178, engValue_t,178
26:09.5,115,178, engValue_t,178
26:09.5,115,156, engValue_t,156
26:09.5,115,156, engValue_t,156
26:09.5,115,166, engValue_t,166
26:09.5,115,145, engValue_t,145
26:09.5,115,167, engValue_t,167
26:09.5,115,133, engValue_t,133
26:09.5,115,167, engValue_t,167
26:09.6,115,167, engValue_t,167
26:09.6,115,156, engValue_t,156
26:09.6,115,156, engValue_t,156
26:09.6,115,167, engValue_t,167
26:09.6,115,145, engValue_t,145
26:09.6,115,167, engValue_t,167
26:09.6,115,167, engValue_t,167
26:09.6,115,167, engValue_t,167
26:09.6,115,156, engValue_t,156
26:09.6,115,133, engValue_t,133
26:09.7,115,167, engValue_t,167
26:09.7,115,156, engValue_t,156
26:09.7,115,145, engValue_t,145
26:09.7,115,189, engValue_t,189
26:09.7,115,144, engValue_t,144
26:09.7,115,145, engValue_t,145
26:09.7,115,178, engValue_t,178
26:09.7,115,145, engValue_t,145
26:09.7,115,178, engValue_t,178
26:09.8,115,145, engValue_t,145
26:09.8,115,156, engValue_t,156
26:09.8,115,167, engValue_t,167
26:09.8,115,156, engValue_t,156
26:09.8,115,145, engValue_t,145
26:09.8,115,178, engValue_t,178
26:09.8,115,167, engValue_t,167
26:09.8,115,167, engValue_t,167
26:09.8,115,156, engValue_t,156
26:09.8,115,167, engValue_t,167
26:09.9,115,156, engValue_t,156
26:09.9,115,145, engValue_t,145
26:09.9,115,156, engValue_t,156
26:09.9,115,156, engValue_t,156
26:09.9,115,156, engValue_t,156
26:09.9,115,189, engValue_t,189
26:09.9,115,167, engValue_t,167
26:09.9,115,178, engValue_t,178
26:09.9,115,166, engValue_t,166
26:10.0,115,167, engValue_t,167
26:10.0,115,178, engValue_t,178
26:10.0,115,156, engValue_t,156
26:10.0,115,145, engValue_t,145
26:10.0,115,167, engValue_t,167
26:10.0,115,167, engValue_t,167
26:10.0,115,133, engValue_t,133
26:10.0,115,144, engValue_t,144
26:10.0,115,144, engValue_t,144
26:10.1,115,156, engValue_t,156
26:10.1,115,167, engValue_t,167
26:10.1,115,156, engValue_t,156
26:10.1,115,155, engValue_t,155
26:10.1,115,144, engValue_t,144
26:10.1,115,144, engValue_t,144
26:10.1,115,56, engValue_t,56
26:10.1,115,35945, engValue_t,-55
26:10.2,115,100, engValue_t,100
26:10.2,115,291, engValue_t,291
26:10.2,115,223, engValue_t,223
26:10.2,115,178, engValue_t,178
26:10.2,115,156, engValue_t,156
26:10.2,115,133, engValue_t,133
26:10.2,115,101, engValue_t,101
26:10.2,115,123, engValue_t,123
26:10.2,115,133, engValue_t,133
26:10.3,115,156, engValue_t,156
26:10.3,115,167, engValue_t,167
26:10.3,115,167, engValue_t,167
26:10.3,115,145, engValue_t,145
26:10.3,115,167, engValue_t,167
26:10.3,115,101, engValue_t,101
26:10.3,115,89, engValue_t,89
26:10.3,115,89, engValue_t,89
26:10.3,115,56, engValue_t,56
26:10.4,115,89, engValue_t,89
26:10.4,115,78, engValue_t,78
26:10.4,115,89, engValue_t,89
26:10.4,115,89, engValue_t,89
26:10.4,115,100, engValue_t,100
26:10.4,115,100, engValue_t,100
26:10.4,115,100, engValue_t,100
26:10.4,115,78, engValue_t,78
26:10.4,115,78, engValue_t,78
26:10.5,115,56, engValue_t,56
26:10.5,115,56, engValue_t,56
26:10.5,115,66, engValue_t,66
26:10.5,115,66, engValue_t,66
26:10.5,115,89, engValue_t,89
26:10.5,115,111, engValue_t,111
26:10.5,115,111, engValue_t,111
26:10.5,115,89, engValue_t,89
26:10.5,115,100, engValue_t,100
26:10.5,115,78, engValue_t,78
26:10.6,115,89, engValue_t,89
26:10.6,115,89, engValue_t,89
26:10.6,115,122, engValue_t,122
26:10.6,115,100, engValue_t,100
26:10.6,115,111, engValue_t,111
26:10.6,115,78, engValue_t,78
26:10.6,115,111, engValue_t,111
26:10.6,115,111, engValue_t,111
26:10.6,115,145, engValue_t,145
26:10.7,115,89, engValue_t,89
26:10.7,115,111, engValue_t,111
26:10.7,115,112, engValue_t,112
26:10.7,115,122, engValue_t,122
26:10.7,115,178, engValue_t,178
26:10.7,115,167, engValue_t,167
26:10.7,115,189, engValue_t,189
26:10.7,115,178, engValue_t,178
26:10.7,115,167, engValue_t,167
26:10.8,115,133, engValue_t,133
26:10.8,115,111, engValue_t,111
26:10.8,115,111, engValue_t,111
26:10.8,115,123, engValue_t,123
26:10.8,115,122, engValue_t,122
26:10.8,115,134, engValue_t,134
26:10.8,115,144, engValue_t,144
26:10.8,115,89, engValue_t,89
26:10.8,115,67, engValue_t,67
26:10.8,115,67, engValue_t,67
26:10.9,115,67, engValue_t,67
26:10.9,115,67, engValue_t,67
26:10.9,115,67, engValue_t,67
26:10.9,115,89, engValue_t,89
26:10.9,115,112, engValue_t,112
26:10.9,115,100, engValue_t,100
26:10.9,115,100, engValue_t,100
26:10.9,115,89, engValue_t,89
26:10.9,115,56, engValue_t,56
26:11.0,115,56, engValue_t,56
26:11.0,115,44, engValue_t,44
26:11.0,115,89, engValue_t,89
26:11.0,115,112, engValue_t,112
26:11.0,115,133, engValue_t,133
26:11.0,115,156, engValue_t,156
26:11.0,115,101, engValue_t,101
26:11.0,115,56, engValue_t,56
26:11.1,115,67, engValue_t,67
26:11.1,115,67, engValue_t,67
26:11.1,115,67, engValue_t,67
26:11.1,115,89, engValue_t,89
26:11.1,115,100, engValue_t,100
26:11.1,115,134, engValue_t,134
26:11.1,115,145, engValue_t,145
26:11.1,115,134, engValue_t,134
26:11.1,115,145, engValue_t,145
26:11.2,115,145, engValue_t,145
26:11.2,115,155, engValue_t,155
26:11.2,115,134, engValue_t,134
26:11.2,115,167, engValue_t,167
26:11.2,115,156, engValue_t,156
26:11.2,115,133, engValue_t,133
26:11.2,115,145, engValue_t,145
26:11.2,115,100, engValue_t,100
26:11.2,115,100, engValue_t,100
26:11.2,115,100, engValue_t,100
26:11.3,115,56, engValue_t,56
26:11.3,115,78, engValue_t,78
26:11.3,115,123, engValue_t,123
26:11.3,115,100, engValue_t,100
26:11.3,115,122, engValue_t,122
26:11.3,115,156, engValue_t,156
26:11.3,115,156, engValue_t,156
26:11.3,115,133, engValue_t,133
26:11.3,115,89, engValue_t,89
26:11.3,115,111, engValue_t,111
26:11.4,115,111, engValue_t,111
26:11.4,115,89, engValue_t,89
26:11.4,115,145, engValue_t,145
26:11.4,115,133, engValue_t,133
26:11.4,115,111, engValue_t,111
26:11.4,115,111, engValue_t,111
26:11.4,115,133, engValue_t,133
26:11.4,115,89, engValue_t,89
26:11.5,115,123, engValue_t,123
26:11.5,115,100, engValue_t,100
26:11.5,115,100, engValue_t,100
26:11.5,115,156, engValue_t,156
26:11.5,115,123, engValue_t,123
26:11.5,115,145, engValue_t,145
26:11.5,115,156, engValue_t,156
26:11.5,115,134, engValue_t,134
26:11.5,115,179, engValue_t,179
26:11.6,115,134, engValue_t,134
26:11.6,115,156, engValue_t,156
26:11.6,115,123, engValue_t,123
26:11.6,115,133, engValue_t,133
26:11.6,115,112, engValue_t,112
26:11.6,115,145, engValue_t,145
26:11.6,115,122, engValue_t,122
26:11.6,115,123, engValue_t,123
26:11.6,115,167, engValue_t,167
26:11.6,115,178, engValue_t,178
26:11.7,115,223, engValue_t,223
26:11.7,115,211, engValue_t,211
26:11.7,115,245, engValue_t,245
26:11.7,115,201, engValue_t,201
26:11.7,115,199, engValue_t,199
26:11.7,115,189, engValue_t,189
26:11.7,115,189, engValue_t,189
26:11.7,115,134, engValue_t,134
26:11.7,115,122, engValue_t,122
26:11.7,115,89, engValue_t,89
26:11.8,115,112, engValue_t,112
26:11.8,115,78, engValue_t,78
26:11.8,115,100, engValue_t,100
26:11.8,115,134, engValue_t,134
26:11.8,115,134, engValue_t,134
26:11.8,115,134, engValue_t,134
26:11.8,115,156, engValue_t,156
26:11.8,115,156, engValue_t,156
26:11.9,115,156, engValue_t,156
26:11.9,115,134, engValue_t,134
26:11.9,115,156, engValue_t,156
26:11.9,115,112, engValue_t,112
26:11.9,115,123, engValue_t,123
26:11.9,115,111, engValue_t,111
26:11.9,115,123, engValue_t,123
26:11.9,115,111, engValue_t,111
26:11.9,115,101, engValue_t,101
26:11.9,115,112, engValue_t,112
26:11.9,115,100, engValue_t,100
26:12.0,115,101, engValue_t,101
26:12.0,115,112, engValue_t,112
26:12.0,115,100, engValue_t,100
26:12.0,115,89, engValue_t,89
26:12.0,115,122, engValue_t,122
26:12.0,115,100, engValue_t,100
26:12.0,115,134, engValue_t,134
26:12.0,115,167, engValue_t,167
26:12.1,115,144, engValue_t,144
26:12.1,115,145, engValue_t,145
26:12.1,115,144, engValue_t,144
26:12.1,115,133, engValue_t,133
26:12.1,115,111, engValue_t,111
26:12.1,115,167, engValue_t,167
26:12.1,115,178, engValue_t,178
26:12.1,115,178, engValue_t,178
26:12.1,115,155, engValue_t,155
26:12.1,115,167, engValue_t,167
26:12.2,115,133, engValue_t,133
26:12.2,115,156, engValue_t,156
26:12.2,115,133, engValue_t,133
26:12.2,115,144, engValue_t,144
26:12.2,115,144, engValue_t,144
26:12.2,115,133, engValue_t,133
26:12.2,115,155, engValue_t,155
26:12.2,115,167, engValue_t,167
26:12.2,115,167, engValue_t,167
26:12.3,115,156, engValue_t,156
26:12.3,115,145, engValue_t,145
26:12.3,115,145, engValue_t,145
26:12.3,115,156, engValue_t,156
26:12.3,115,145, engValue_t,145
26:12.3,115,178, engValue_t,178
26:12.3,115,178, engValue_t,178
26:12.3,115,178, engValue_t,178
26:12.3,115,201, engValue_t,201
26:12.3,115,201, engValue_t,201
26:12.4,115,200, engValue_t,200
26:12.4,115,178, engValue_t,178
26:12.4,115,178, engValue_t,178
26:12.4,115,167, engValue_t,167
26:12.4,115,134, engValue_t,134
26:12.4,115,100, engValue_t,100
26:12.4,115,145, engValue_t,145
26:12.4,115,133, engValue_t,133
26:12.4,115,156, engValue_t,156
26:12.4,115,133, engValue_t,133
26:12.4,115,167, engValue_t,167
26:12.5,115,155, engValue_t,155
26:12.5,115,155, engValue_t,155
26:12.5,115,133, engValue_t,133
26:12.5,115,156, engValue_t,156
26:12.5,115,189, engValue_t,189
26:12.5,115,133, engValue_t,133
26:12.5,115,167, engValue_t,167
26:12.5,115,133, engValue_t,133
26:12.6,115,144, engValue_t,144
26:12.6,115,111, engValue_t,111
26:12.6,115,166, engValue_t,166
26:12.6,115,122, engValue_t,122
26:12.6,115,100, engValue_t,100
26:12.6,115,134, engValue_t,134
26:12.6,115,133, engValue_t,133
26:12.6,115,111, engValue_t,111
26:12.6,115,133, engValue_t,133
26:12.6,115,100, engValue_t,100
26:12.7,115,100, engValue_t,100
26:12.7,115,89, engValue_t,89
26:12.7,115,89, engValue_t,89
26:12.7,115,44, engValue_t,44
26:12.7,115,66, engValue_t,66
26:12.7,115,33, engValue_t,33
26:12.7,115,56, engValue_t,56
26:12.7,115,45, engValue_t,45
26:12.7,115,78, engValue_t,78
26:12.8,115,78, engValue_t,78
26:12.8,115,55, engValue_t,55
26:12.8,115,66, engValue_t,66
26:12.8,115,67, engValue_t,67
26:12.8,115,89, engValue_t,89
26:12.8,115,100, engValue_t,100
26:12.8,115,100, engValue_t,100
26:12.8,115,100, engValue_t,100
26:12.9,115,89, engValue_t,89
26:12.9,115,55, engValue_t,55
26:12.9,115,89, engValue_t,89
26:12.9,115,111, engValue_t,111
26:12.9,115,122, engValue_t,122
26:12.9,115,133, engValue_t,133
26:12.9,115,111, engValue_t,111
26:12.9,115,100, engValue_t,100
26:12.9,115,100, engValue_t,100
26:12.9,115,67, engValue_t,67
26:12.9,115,78, engValue_t,78
26:13.0,115,100, engValue_t,100
26:13.0,115,111, engValue_t,111
26:13.0,115,100, engValue_t,100
26:13.0,115,123, engValue_t,123
26:13.0,115,111, engValue_t,111
26:13.0,115,78, engValue_t,78
26:13.0,115,67, engValue_t,67
26:13.1,115,89, engValue_t,89
26:13.1,115,67, engValue_t,67
26:13.1,115,111, engValue_t,111
26:13.1,115,111, engValue_t,111
26:13.1,115,144, engValue_t,144
26:13.1,115,145, engValue_t,145
26:13.1,115,111, engValue_t,111
26:13.1,115,89, engValue_t,89
26:13.1,115,100, engValue_t,100
26:13.1,115,100, engValue_t,100
26:13.2,115,133, engValue_t,133
26:13.2,115,144, engValue_t,144
26:13.2,115,200, engValue_t,200
26:13.2,115,156, engValue_t,156
26:13.2,115,178, engValue_t,178
26:13.2,115,178, engValue_t,178
26:13.2,115,156, engValue_t,156
26:13.2,115,145, engValue_t,145
26:13.2,115,144, engValue_t,144
26:13.3,115,133, engValue_t,133
26:13.3,115,145, engValue_t,145
26:13.3,115,155, engValue_t,155
26:13.3,115,212, engValue_t,212
26:13.3,115,189, engValue_t,189
26:13.3,115,178, engValue_t,178
26:13.3,115,178, engValue_t,178
26:13.3,115,156, engValue_t,156
26:13.3,115,112, engValue_t,112
26:13.3,115,134, engValue_t,134
26:13.4,115,78, engValue_t,78
26:13.4,115,133, engValue_t,133
26:13.4,115,123, engValue_t,123
26:13.4,115,156, engValue_t,156
26:13.4,115,167, engValue_t,167
26:13.4,115,167, engValue_t,167
26:13.4,115,178, engValue_t,178
26:13.4,115,167, engValue_t,167
26:13.4,115,156, engValue_t,156
26:13.4,115,156, engValue_t,156
26:13.4,115,122, engValue_t,122
26:13.5,115,156, engValue_t,156
26:13.5,115,156, engValue_t,156
26:13.5,115,167, engValue_t,167
26:13.5,115,189, engValue_t,189
26:13.5,115,200, engValue_t,200
26:13.5,115,144, engValue_t,144
26:13.5,115,144, engValue_t,144
26:13.5,115,100, engValue_t,100
26:13.6,115,111, engValue_t,111
26:13.6,115,122, engValue_t,122
26:13.6,115,122, engValue_t,122
26:13.6,115,122, engValue_t,122
26:13.6,115,111, engValue_t,111
26:13.6,115,156, engValue_t,156
26:13.6,115,133, engValue_t,133
26:13.6,115,133, engValue_t,133
26:13.6,115,100, engValue_t,100
26:13.6,115,100, engValue_t,100
26:13.6,115,89, engValue_t,89
26:13.7,115,67, engValue_t,67
26:13.7,115,56, engValue_t,56
26:13.7,115,122, engValue_t,122
26:13.7,115,111, engValue_t,111
26:13.7,115,167, engValue_t,167
26:13.7,115,167, engValue_t,167
26:13.7,115,188, engValue_t,188
26:13.7,115,178, engValue_t,178
26:13.7,115,155, engValue_t,155
26:13.8,115,133, engValue_t,133
26:13.8,115,156, engValue_t,156
26:13.8,115,167, engValue_t,167
26:13.8,115,145, engValue_t,145
26:13.8,115,178, engValue_t,178
26:13.8,115,167, engValue_t,167
26:13.8,115,189, engValue_t,189
26:13.8,115,179, engValue_t,179
26:13.8,115,188, engValue_t,188
26:13.9,115,178, engValue_t,178
26:13.9,115,189, engValue_t,189
26:13.9,115,155, engValue_t,155
26:13.9,115,144, engValue_t,144
26:13.9,115,167, engValue_t,167
26:13.9,115,156, engValue_t,156
26:13.9,115,156, engValue_t,156
26:13.9,115,145, engValue_t,145
26:13.9,115,199, engValue_t,199
26:14.0,115,234, engValue_t,234
26:14.0,115,234, engValue_t,234
26:14.0,115,122, engValue_t,122
26:14.0,115,122, engValue_t,122
26:14.0,115,178, engValue_t,178
26:14.0,115,155, engValue_t,155
26:14.0,115,155, engValue_t,155
26:14.0,115,189, engValue_t,189
26:14.0,115,178, engValue_t,178
26:14.0,115,178, engValue_t,178
26:14.1,115,189, engValue_t,189
26:14.1,115,167, engValue_t,167
26:14.1,115,167, engValue_t,167
26:14.1,115,166, engValue_t,166
26:14.1,115,145, engValue_t,145
26:14.1,115,145, engValue_t,145
26:14.1,115,167, engValue_t,167
26:14.1,115,144, engValue_t,144
26:14.1,115,145, engValue_t,145
26:14.1,115,122, engValue_t,122
26:14.2,115,134, engValue_t,134
26:14.2,115,133, engValue_t,133
26:14.2,115,179, engValue_t,179
26:14.2,115,145, engValue_t,145
26:14.2,115,123, engValue_t,123
26:14.2,115,111, engValue_t,111
26:14.2,115,134, engValue_t,134
26:14.2,115,144, engValue_t,144
26:14.2,115,134, engValue_t,134
26:14.2,115,111, engValue_t,111
26:14.3,115,133, engValue_t,133
26:14.3,115,123, engValue_t,123
26:14.3,115,155, engValue_t,155
26:14.3,115,145, engValue_t,145
26:14.3,115,111, engValue_t,111
26:14.3,115,100, engValue_t,100
26:14.3,115,100, engValue_t,100
26:14.3,115,89, engValue_t,89
26:14.3,115,56, engValue_t,56
26:14.4,115,101, engValue_t,101
26:14.4,115,111, engValue_t,111
26:14.4,115,100, engValue_t,100
26:14.4,115,111, engValue_t,111
26:14.4,115,122, engValue_t,122
26:14.4,115,11, engValue_t,11
26:14.4,115,0, engValue_t,0
26:14.4,115,0, engValue_t,0
26:14.4,115,78, engValue_t,78
26:14.4,115,78, engValue_t,78
26:14.5,115,133, engValue_t,133
26:14.5,115,255, engValue_t,255
26:14.5,115,311, engValue_t,311
26:14.5,115,311, engValue_t,311
26:14.5,115,445, engValue_t,445
26:14.5,115,486, engValue_t,486
26:14.5,115,488, engValue_t,488
26:14.5,115,412, engValue_t,412
26:14.5,115,402, engValue_t,402
26:14.6,115,401, engValue_t,401
26:14.6,115,357, engValue_t,357
26:14.6,115,357, engValue_t,357
26:14.6,115,346, engValue_t,346
26:14.6,115,323, engValue_t,323
26:14.6,115,357, engValue_t,357
26:14.6,115,369, engValue_t,369
26:14.6,115,324, engValue_t,324
26:14.6,115,378, engValue_t,378
26:14.6,115,358, engValue_t,358
26:14.7,115,356, engValue_t,356
26:14.7,115,369, engValue_t,369
26:14.7,115,445, engValue_t,445
26:14.7,115,467, engValue_t,467
26:14.7,115,522, engValue_t,522
26:14.7,115,556, engValue_t,556
26:14.7,115,536, engValue_t,536
26:14.7,115,513, engValue_t,513
26:14.7,115,500, engValue_t,500
26:14.7,115,490, engValue_t,490
26:14.7,115,514, engValue_t,514
26:14.8,115,502, engValue_t,502
26:14.8,115,501, engValue_t,501
26:14.8,115,491, engValue_t,491
26:14.8,115,468, engValue_t,468
26:14.8,115,469, engValue_t,469
26:14.8,115,479, engValue_t,479
26:14.8,115,489, engValue_t,489
26:14.8,115,489, engValue_t,489
26:14.8,115,490, engValue_t,490
26:14.9,115,501, engValue_t,501
26:14.9,115,447, engValue_t,447
26:14.9,115,447, engValue_t,447
26:14.9,115,467, engValue_t,467
26:14.9,115,467, engValue_t,467
26:14.9,115,420, engValue_t,420
26:14.9,115,469, engValue_t,469
26:14.9,115,446, engValue_t,446
26:14.9,115,467, engValue_t,467
26:14.9,115,479, engValue_t,479
26:15.0,115,488, engValue_t,488
26:15.0,115,511, engValue_t,511
26:15.0,115,519, engValue_t,519
26:15.0,115,556, engValue_t,556
26:15.0,115,556, engValue_t,556
26:15.0,115,553, engValue_t,553
26:15.0,115,563, engValue_t,563
26:15.0,115,557, engValue_t,557
26:15.0,115,535, engValue_t,535
26:15.0,115,544, engValue_t,544
26:15.1,115,531, engValue_t,531
26:15.1,115,512, engValue_t,512
