Date,Time,RBoom_Angle,* PRSTiltSensorBin,* PRSTiltSensorEng,ShearerPosition
5/9/2023,01:27.2,6.75,2007,76,9
5/9/2023,01:27.5,7,2007,76,9
5/9/2023,01:27.8,7.6,2003,72,9
5/9/2023,01:28.0,7.78,2003,72,9
5/9/2023,01:28.2,7.89,2003,72,9
5/9/2023,01:28.5,7.14,2003,72,9
5/9/2023,01:28.8,7.29,2002,71,9
5/9/2023,01:29.0,6.89,2002,71,9
5/9/2023,01:29.3,7.78,2002,71,9
5/9/2023,01:29.5,7.4,1995,64,9
5/9/2023,01:29.8,7.14,1995,64,9
5/9/2023,01:30.1,7.89,2017,86,9
5/9/2023,01:30.3,6.86,2017,86,9
5/9/2023,01:30.6,6.99,2009,78,9
5/9/2023,01:30.9,7.37,1999,68,9
5/9/2023,01:31.1,6.76,1999,68,9
5/9/2023,01:31.4,7.62,2004,73,9
5/9/2023,01:31.6,8.12,2004,73,9
5/9/2023,01:31.9,7.59,2001,70,9
5/9/2023,01:32.1,7.88,2001,70,9
5/9/2023,01:32.4,6.95,2001,70,9
5/9/2023,01:32.7,7.48,2002,71,9
5/9/2023,01:32.9,7.26,2008,77,9
5/9/2023,01:33.2,7.75,2008,77,9
5/9/2023,01:33.5,6.98,2000,69,9
5/9/2023,01:33.7,6.88,2000,69,9
5/9/2023,01:34.0,6.73,2000,69,9
5/9/2023,01:34.3,6.89,2000,69,8
5/9/2023,01:34.5,7.01,2000,69,8
5/9/2023,01:34.7,6.88,2000,69,8
5/9/2023,01:35.0,7.8,2000,69,8
5/9/2023,01:35.3,8.12,1998,67,8
5/9/2023,01:35.5,6.91,1998,67,8
5/9/2023,01:35.8,7.4,2022,91,8
5/9/2023,01:36.1,8.03,1999,68,8
5/9/2023,01:36.3,8.03,1999,68,8
5/9/2023,01:36.6,7.73,1999,68,8
5/9/2023,01:36.8,7.37,2002,71,8
5/9/2023,01:37.1,7.12,2002,71,8
5/9/2023,01:37.4,6.8,2008,77,8
5/9/2023,01:37.6,8.07,2008,77,8
5/9/2023,01:37.9,8.79,2004,73,8
5/9/2023,01:38.1,8.22,2004,73,8
5/9/2023,01:38.4,7.94,2012,81,8
5/9/2023,01:38.7,7.17,2012,81,8
5/9/2023,01:38.9,6.52,1997,66,8
5/9/2023,01:39.2,6.85,1997,66,8
5/9/2023,01:39.5,7.87,1997,66,8
5/9/2023,01:39.7,8.21,2010,79,8
5/9/2023,01:40.0,7.8,2010,79,8
5/9/2023,01:40.2,7.57,1996,65,8
5/9/2023,01:40.5,7.21,1996,65,8
5/9/2023,01:40.8,6.76,2012,81,8
5/9/2023,01:41.0,6.9,2012,81,8
5/9/2023,01:41.3,7.62,2006,75,8
5/9/2023,01:41.5,8.03,2006,75,8
5/9/2023,01:41.8,7.64,2006,75,8
5/9/2023,01:42.0,8.2,1995,64,8
5/9/2023,01:42.4,7.9,1999,68,8
5/9/2023,01:42.6,6.5,1999,68,8
5/9/2023,01:42.8,7.31,1999,68,8
5/9/2023,01:43.1,7.88,2019,88,8
5/9/2023,01:43.3,7.64,2019,88,8
5/9/2023,01:43.6,7.55,2007,76,8
5/9/2023,01:43.9,7.76,2007,76,8
5/9/2023,01:44.1,7.3,2011,80,8
5/9/2023,01:44.4,7.24,2011,80,8
5/9/2023,01:44.8,6.94,2007,76,8
5/9/2023,01:44.9,6.94,2007,76,8
5/9/2023,01:45.2,7.58,2003,72,7
5/9/2023,01:45.4,7.51,2004,73,7
5/9/2023,01:45.7,7.92,2004,73,7
5/9/2023,01:45.9,7.84,2004,73,7
5/9/2023,01:46.2,7.63,2009,78,7
5/9/2023,01:46.5,8.19,2009,78,7
5/9/2023,01:46.7,7.79,2009,78,7
5/9/2023,01:47.0,7.37,2009,78,7
5/9/2023,01:47.3,7.94,1998,67,7
5/9/2023,01:47.5,7.61,1998,67,7
5/9/2023,01:47.8,7.74,2006,75,7
5/9/2023,01:48.0,7.37,2013,82,7
5/9/2023,01:48.3,7.78,2013,82,7
5/9/2023,01:48.6,7.15,2013,82,7
5/9/2023,01:48.9,7.46,2005,74,7
5/9/2023,01:49.1,8.41,2005,74,7
5/9/2023,01:49.3,8.05,1999,68,7
5/9/2023,01:49.6,7.76,1999,68,7
5/9/2023,01:49.8,7.54,2013,82,7
5/9/2023,01:50.1,7.81,2013,82,7
5/9/2023,01:50.4,7.69,2017,86,7
5/9/2023,01:50.6,7.4,2017,86,7
5/9/2023,01:50.9,7.83,2012,81,7
5/9/2023,01:51.2,7.22,2012,81,7
5/9/2023,01:51.4,7.33,2001,70,7
5/9/2023,01:51.7,7.62,2003,72,7
5/9/2023,01:52.0,7.7,2003,72,7
5/9/2023,01:52.2,7.66,2007,76,7
5/9/2023,01:52.4,7.15,2007,76,7
5/9/2023,01:52.7,7.55,2007,76,7
5/9/2023,01:53.0,8.04,2010,79,7
5/9/2023,01:53.2,8.03,2010,79,7
5/9/2023,01:53.5,7.52,2010,79,7
5/9/2023,01:53.8,7.45,1999,68,7
5/9/2023,01:54.0,7.45,1999,68,7
5/9/2023,01:54.3,7.77,2004,73,7
5/9/2023,01:54.6,7.62,2004,73,7
5/9/2023,01:54.8,7.69,2015,84,7
5/9/2023,01:55.1,7.38,2015,84,7
5/9/2023,01:55.3,7.34,2011,80,7
5/9/2023,01:55.6,7.56,2011,80,7
5/9/2023,01:55.8,7.59,2006,75,7
5/9/2023,01:56.1,7.33,2006,75,7
5/9/2023,01:56.3,7.51,2006,75,7
5/9/2023,01:56.6,7.4,2005,74,7
5/9/2023,01:56.9,7.51,2005,74,6
5/9/2023,01:57.1,7.39,2004,73,6
5/9/2023,01:57.4,7.56,2004,73,6
5/9/2023,01:57.6,7.32,2004,73,6
5/9/2023,01:57.9,6.92,2005,74,6
5/9/2023,01:58.2,7.44,2005,74,6
5/9/2023,01:58.4,7.72,2005,74,6
5/9/2023,01:58.7,7.33,2003,72,6
5/9/2023,01:59.0,7.16,2003,72,6
5/9/2023,01:59.2,8.22,2002,71,6
5/9/2023,01:59.5,7.71,2009,78,6
5/9/2023,01:59.7,7.6,2009,78,6
5/9/2023,02:00.0,7.61,2009,78,6
5/9/2023,02:00.2,7.22,2004,73,6
5/9/2023,02:00.5,7.54,2004,73,6
5/9/2023,02:00.8,7.03,1997,66,6
5/9/2023,02:01.0,7.65,1997,66,6
5/9/2023,02:01.3,7.64,2006,75,6
5/9/2023,02:01.6,8.21,2006,75,6
5/9/2023,02:01.8,8.21,2008,77,6
5/9/2023,02:02.1,7,2008,77,6
5/9/2023,02:02.3,7.1,2006,75,6
5/9/2023,02:02.6,7.37,2006,75,6
5/9/2023,02:02.8,7.59,2003,72,6
5/9/2023,02:03.1,7.72,2003,72,6
5/9/2023,02:03.4,7.52,2006,75,6
5/9/2023,02:03.6,7.66,2006,75,6
5/9/2023,02:03.9,7.78,2001,70,6
5/9/2023,02:04.1,7.69,2001,70,6
5/9/2023,02:04.4,7.49,2005,74,6
5/9/2023,02:04.7,7.52,2005,74,6
5/9/2023,02:04.9,7.48,2011,80,6
5/9/2023,02:05.2,7.2,2011,80,6
5/9/2023,02:05.5,7.29,2010,79,6
5/9/2023,02:05.7,7.46,2010,79,6
5/9/2023,02:06.0,7.39,2007,76,6
5/9/2023,02:06.3,7.14,2005,74,6
5/9/2023,02:06.5,7.32,2005,74,6
5/9/2023,02:06.8,7.13,2005,74,6
5/9/2023,02:07.0,6.98,2009,78,6
5/9/2023,02:07.3,7.2,2009,78,6
5/9/2023,02:07.5,7.39,2009,78,6
5/9/2023,02:07.8,7.43,2009,78,6
5/9/2023,02:08.1,7.53,2009,78,6
5/9/2023,02:08.3,7.67,2009,78,6
5/9/2023,02:08.6,7.21,2011,80,6
5/9/2023,02:08.8,7.14,2011,80,6
5/9/2023,02:09.1,8.07,2004,73,6
5/9/2023,02:09.3,7.18,2004,73,6
5/9/2023,02:09.6,7.41,2005,74,5
5/9/2023,02:09.9,6.76,2005,74,5
5/9/2023,02:10.1,7.59,2007,76,5
5/9/2023,02:10.4,7.45,2007,76,5
5/9/2023,02:10.7,7.29,2004,73,5
5/9/2023,02:10.9,7.18,2004,73,5
5/9/2023,02:11.1,7.29,2006,75,5
5/9/2023,02:11.4,7.34,2006,75,5
5/9/2023,02:11.7,6.99,2005,74,5
5/9/2023,02:11.9,7.03,2005,74,5
5/9/2023,02:12.2,6.99,2008,77,5
5/9/2023,02:12.5,7.03,2008,77,5
5/9/2023,02:12.8,7.41,2001,70,5
5/9/2023,02:13.0,7.14,2001,70,5
5/9/2023,02:13.3,7.09,2001,70,5
5/9/2023,02:13.5,7.1,2001,70,5
5/9/2023,02:13.8,7.21,2001,70,5
5/9/2023,02:14.0,7.12,2001,70,5
5/9/2023,02:14.3,7.32,2002,71,5
5/9/2023,02:14.5,7.36,2002,71,5
5/9/2023,02:14.8,7.36,2004,73,5
5/9/2023,02:15.0,7.37,2004,73,5
5/9/2023,02:15.3,7.38,2004,73,5
5/9/2023,02:15.6,7.38,2004,73,5
5/9/2023,02:15.9,7.37,2004,73,5
5/9/2023,02:16.1,7.37,2004,73,5
5/9/2023,02:16.4,7.37,2005,74,5
5/9/2023,02:16.7,7.37,2005,74,5
5/9/2023,02:16.9,7.37,2005,74,5
5/9/2023,02:17.1,7.37,2005,74,5
5/9/2023,02:17.4,7.37,2005,74,5
5/9/2023,02:17.7,7.37,2005,74,5
5/9/2023,02:17.9,7.37,2005,74,5
5/9/2023,02:18.2,7.37,2005,74,5
5/9/2023,02:18.5,7.37,2004,73,5
5/9/2023,02:18.7,7.37,2004,73,5
5/9/2023,02:19.0,7.37,2004,73,5
5/9/2023,02:19.2,7.37,2004,73,5
5/9/2023,02:19.5,7.37,2004,73,5
5/9/2023,02:19.7,7.37,2004,73,5
5/9/2023,02:20.0,7.37,2005,74,5
5/9/2023,02:20.3,7.37,2005,74,5
5/9/2023,02:20.5,7.37,2004,73,5
5/9/2023,02:20.8,7.37,2004,73,5
5/9/2023,02:21.1,7.37,2004,73,5
5/9/2023,02:21.4,7.37,2004,73,5
5/9/2023,02:21.6,7.37,2004,73,5
5/9/2023,02:21.9,7.37,2004,73,5
5/9/2023,02:22.2,7.37,2004,73,5
5/9/2023,02:22.6,7.37,2005,74,5
5/9/2023,02:22.8,7.37,2005,74,5
5/9/2023,02:23.4,7.37,2005,74,5
5/9/2023,02:23.6,7.37,2004,73,5
5/9/2023,02:23.6,7.37,2004,73,5
5/9/2023,02:24.1,7.37,2004,73,5
5/9/2023,02:24.3,7.37,2004,73,5
5/9/2023,02:24.7,7.37,2004,73,5
5/9/2023,02:24.8,7.37,2004,73,5
5/9/2023,02:25.0,7.37,2004,73,5
5/9/2023,02:25.3,7.37,2004,73,5
5/9/2023,02:25.5,7.37,2004,73,5
5/9/2023,02:25.7,7.37,2004,73,5
5/9/2023,02:26.0,7.37,2004,73,5
5/9/2023,02:26.3,7.37,2004,73,5
5/9/2023,02:26.5,7.37,2004,73,5
5/9/2023,02:26.8,7.37,2004,73,5
5/9/2023,02:27.0,7.37,2004,73,5
5/9/2023,02:27.3,7.37,2004,73,5
5/9/2023,02:27.5,7.37,2004,73,5
5/9/2023,02:27.8,7.37,2004,73,5
5/9/2023,02:28.1,7.37,2004,73,5
5/9/2023,02:28.3,7.37,2004,73,5
5/9/2023,02:28.6,7.37,2004,73,5
5/9/2023,02:28.8,7.37,2004,73,5
5/9/2023,02:29.1,7.37,2004,73,5
5/9/2023,02:29.3,7.37,2004,73,5
5/9/2023,02:29.6,7.37,2004,73,5
5/9/2023,02:29.9,7.37,2004,73,5
5/9/2023,02:30.2,7.37,2004,73,5
5/9/2023,02:30.4,7.37,2005,74,5
5/9/2023,02:30.7,7.37,2005,74,5
5/9/2023,02:30.9,7.37,2005,74,5
5/9/2023,02:31.2,7.37,2005,74,5
5/9/2023,02:31.4,7.37,2004,73,5
5/9/2023,02:31.7,7.37,2004,73,5
5/9/2023,02:32.0,7.37,2004,73,5
5/9/2023,02:32.2,7.37,2004,73,5
5/9/2023,02:32.5,7.37,2004,73,5
5/9/2023,02:32.8,7.37,2004,73,5
5/9/2023,02:33.1,7.37,2004,73,5
5/9/2023,02:33.3,7.37,2004,73,5
5/9/2023,02:33.6,7.37,2005,74,5
5/9/2023,02:33.8,7.37,2005,74,5
5/9/2023,02:34.0,7.37,2005,74,5
5/9/2023,02:34.3,7.37,2005,74,5
5/9/2023,02:34.6,7.37,2005,74,5
5/9/2023,02:34.8,7.37,2005,74,5
5/9/2023,02:35.2,7.37,2005,74,5
5/9/2023,02:35.4,7.37,2005,74,5
5/9/2023,02:35.6,7.37,2004,73,5
5/9/2023,02:35.9,7.37,2004,73,5
5/9/2023,02:36.1,7.37,2004,73,5
5/9/2023,02:36.4,7.37,2004,73,5
5/9/2023,02:36.7,7.37,2005,74,5
5/9/2023,02:36.9,7.37,2005,74,5
5/9/2023,02:37.2,7.37,2005,74,5
5/9/2023,02:37.4,7.37,2005,74,5
5/9/2023,02:37.7,7.37,2004,73,5
5/9/2023,02:38.0,7.37,2004,73,5
5/9/2023,02:38.2,7.37,2005,74,5
5/9/2023,02:38.5,7.37,2005,74,5
5/9/2023,02:38.7,7.37,2006,75,5
5/9/2023,02:39.0,7.37,2006,75,5
5/9/2023,02:39.3,7.37,2004,73,5
5/9/2023,02:39.5,7.37,2004,73,5
5/9/2023,02:39.8,7.37,2004,73,5
5/9/2023,02:40.0,7.37,2004,73,5
5/9/2023,02:40.3,7.37,2005,74,5
5/9/2023,02:40.6,7.37,2005,74,5
5/9/2023,02:40.8,7.37,2004,73,5
5/9/2023,02:41.1,7.37,2004,73,5
5/9/2023,02:41.3,7.37,2004,73,5
5/9/2023,02:41.6,7.37,2004,73,5
5/9/2023,02:41.8,7.37,2005,74,5
5/9/2023,02:42.1,7.37,2005,74,5
