Date,Time,RBoom_Angle,* PRSTiltSensorBin,* PRSTiltSensorEng,NoName
5/9/2023,47:50.1,9.55,2029,95,36
5/9/2023,47:50.3,9.75,2029,95,36
5/9/2023,47:50.6,9.81,2027,93,36
5/9/2023,47:50.8,9.97,2027,93,36
5/9/2023,47:51.1,10,2027,93,36
5/9/2023,47:51.4,9.75,2027,93,36
5/9/2023,47:51.6,9.69,2027,93,36
5/9/2023,47:51.9,9.7,2029,95,36
5/9/2023,47:52.1,9.97,2029,95,36
5/9/2023,47:52.4,9.99,2029,95,36
5/9/2023,47:52.7,10.01,2030,96,36
5/9/2023,47:52.9,9.99,2030,96,36
5/9/2023,47:53.2,9.92,2031,97,36
5/9/2023,47:53.5,9.96,2031,97,36
5/9/2023,47:53.7,9.97,2027,93,36
5/9/2023,47:54.0,9.95,2027,93,36
5/9/2023,47:54.2,9.68,2027,93,36
5/9/2023,47:54.5,9.96,2029,95,36
5/9/2023,47:54.7,10.22,2029,95,36
5/9/2023,47:55.1,9.65,2035,101,36
5/9/2023,47:55.3,9.93,2029,95,36
5/9/2023,47:55.5,9.79,2029,95,36
5/9/2023,47:55.8,10.31,2032,98,36
5/9/2023,47:56.1,10.17,2032,98,36
5/9/2023,47:56.3,9.79,2032,98,36
5/9/2023,47:56.6,9.98,2033,99,36
5/9/2023,47:56.8,10.26,2036,102,36
5/9/2023,47:57.0,9.98,2036,102,36
5/9/2023,47:57.3,9.91,2036,102,36
5/9/2023,47:57.6,9.8,2035,101,36
5/9/2023,47:57.9,10.31,2031,97,36
5/9/2023,47:58.2,9.73,2031,97,36
5/9/2023,47:58.4,9.68,2030,96,36
5/9/2023,47:58.7,9.77,2030,96,37
5/9/2023,47:58.9,10.14,2030,96,37
5/9/2023,47:59.1,10.02,2030,96,37
5/9/2023,47:59.4,9.74,2030,96,37
5/9/2023,47:59.7,10.01,2031,97,37
5/9/2023,47:59.9,9.82,2031,97,37
5/9/2023,48:00.2,10.31,2029,95,37
5/9/2023,48:00.5,10.07,2029,95,37
5/9/2023,48:00.7,10.06,2028,94,37
5/9/2023,48:01.0,9.57,2028,94,37
5/9/2023,48:01.3,9.82,2031,97,37
5/9/2023,48:01.5,9.75,2031,97,37
5/9/2023,48:01.8,9.95,2036,102,37
5/9/2023,48:02.0,10.06,2036,102,37
5/9/2023,48:02.3,9.99,2031,97,37
5/9/2023,48:02.5,9.86,2031,97,37
5/9/2023,48:02.8,9.93,2029,95,37
5/9/2023,48:03.1,9.92,2029,95,37
5/9/2023,48:03.3,9.69,2029,95,37
5/9/2023,48:03.6,10.09,2029,95,37
5/9/2023,48:03.9,9.7,2027,93,37
5/9/2023,48:04.1,10.1,2030,96,37
5/9/2023,48:04.3,9.99,2030,96,37
5/9/2023,48:04.7,9.99,2028,94,37
5/9/2023,48:04.9,9.75,2028,94,37
5/9/2023,48:05.1,10.23,2028,94,37
5/9/2023,48:05.4,10.1,2030,96,37
5/9/2023,48:05.7,9.85,2030,96,37
5/9/2023,48:05.9,9.72,2030,96,37
5/9/2023,48:06.2,9.94,2028,94,37
5/9/2023,48:06.5,10.31,2028,94,37
5/9/2023,48:06.7,9.79,2028,94,37
5/9/2023,48:07.0,9.79,2030,96,37
5/9/2023,48:07.2,9.88,2030,96,37
5/9/2023,48:07.5,9.93,2031,97,37
5/9/2023,48:07.7,9.7,2031,97,37
5/9/2023,48:08.0,9.9,2031,97,37
5/9/2023,48:08.3,9.81,2031,97,37
5/9/2023,48:08.5,9.87,2030,96,37
5/9/2023,48:08.8,9.78,2030,96,37
5/9/2023,48:09.1,9.91,2031,97,37
5/9/2023,48:09.3,9.69,2031,97,37
5/9/2023,48:09.6,9.61,2032,98,37
5/9/2023,48:09.8,9.87,2032,98,37
5/9/2023,48:10.1,9.62,2030,96,37
5/9/2023,48:10.3,9.67,2030,96,37
5/9/2023,48:10.6,9.7,2027,93,37
5/9/2023,48:10.9,9.95,2027,93,37
5/9/2023,48:11.1,9.89,2027,93,37
5/9/2023,48:11.4,9.75,2027,93,37
5/9/2023,48:11.7,9.99,2028,94,38
5/9/2023,48:11.9,9.57,2032,98,38
5/9/2023,48:12.1,9.65,2032,98,38
5/9/2023,48:12.4,9.88,2032,98,38
5/9/2023,48:12.7,9.84,2031,97,38
5/9/2023,48:12.9,9.88,2031,97,38
5/9/2023,48:13.2,9.96,2031,97,38
5/9/2023,48:13.5,9.92,2031,97,38
5/9/2023,48:13.7,9.69,2029,95,38
5/9/2023,48:14.0,9.58,2029,95,38
5/9/2023,48:14.3,9.93,2028,94,38
5/9/2023,48:14.5,9.75,2028,94,38
5/9/2023,48:14.8,9.82,2031,97,38
5/9/2023,48:15.1,9.8,2029,95,38
5/9/2023,48:15.3,9.84,2029,95,38
5/9/2023,48:15.6,9.93,2029,95,38
5/9/2023,48:15.9,9.84,2028,94,38
5/9/2023,48:16.0,9.8,2028,94,38
5/9/2023,48:16.3,9.88,2028,94,38
5/9/2023,48:16.6,9.83,2028,94,38
5/9/2023,48:16.9,9.84,2028,94,38
5/9/2023,48:17.1,9.77,2028,94,38
5/9/2023,48:17.4,9.93,2028,94,38
5/9/2023,48:17.7,9.91,2028,94,38
5/9/2023,48:17.9,9.91,2028,94,38
5/9/2023,48:18.1,10.31,2028,94,38
5/9/2023,48:18.5,9.79,2028,94,38
5/9/2023,48:18.7,9.75,2028,94,38
5/9/2023,48:18.9,10,2027,93,38
5/9/2023,48:19.2,10.55,2027,93,38
5/9/2023,48:19.4,10.01,2028,94,38
5/9/2023,48:19.7,9.66,2030,96,38
5/9/2023,48:20.0,9.89,2030,96,38
5/9/2023,48:20.3,10.44,2030,96,38
5/9/2023,48:20.5,10.33,2028,94,38
5/9/2023,48:20.8,9.92,2028,94,38
5/9/2023,48:21.0,9.87,2029,95,38
5/9/2023,48:21.3,10.11,2029,95,38
5/9/2023,48:21.5,10.01,2028,94,38
5/9/2023,48:21.8,9.8,2028,94,38
5/9/2023,48:22.1,9.97,2026,92,38
5/9/2023,48:22.3,9.91,2026,92,38
5/9/2023,48:22.6,10.26,2032,98,38
5/9/2023,48:22.9,9.92,2032,98,38
5/9/2023,48:23.1,9.48,2027,93,38
5/9/2023,48:23.4,9.97,2023,89,38
5/9/2023,48:23.6,9.76,2023,89,38
5/9/2023,48:23.9,9.75,2023,89,38
5/9/2023,48:24.1,9.69,2024,90,39
5/9/2023,48:24.4,10.34,2024,90,39
5/9/2023,48:24.7,9.55,2025,91,39
5/9/2023,48:24.9,9.75,2025,91,39
5/9/2023,48:25.2,9.77,2025,91,39
5/9/2023,48:25.4,10.16,2025,91,39
5/9/2023,48:25.7,9.75,2023,89,39
5/9/2023,48:26.0,9.85,2023,89,39
5/9/2023,48:26.2,10.19,2027,93,39
5/9/2023,48:26.5,10.17,2027,93,39
5/9/2023,48:26.7,10.27,2028,94,39
5/9/2023,48:27.0,9.9,2028,94,39
5/9/2023,48:27.3,9.96,2031,97,39
5/9/2023,48:27.5,10.03,2031,97,39
5/9/2023,48:27.8,9.92,2029,95,39
5/9/2023,48:28.0,9.86,2029,95,39
5/9/2023,48:28.3,9.86,2027,93,39
5/9/2023,48:28.5,9.73,2027,93,39
5/9/2023,48:28.8,10.11,2028,94,39
5/9/2023,48:29.1,10.19,2028,94,39
5/9/2023,48:29.4,9.69,2030,96,39
5/9/2023,48:29.6,10.03,2030,96,39
5/9/2023,48:29.9,9.52,2032,98,39
5/9/2023,48:30.1,9.81,2032,98,39
5/9/2023,48:30.4,9.78,2029,95,39
5/9/2023,48:30.6,9.77,2029,95,39
5/9/2023,48:30.9,10.43,2026,92,39
5/9/2023,48:31.2,9.83,2026,92,39
5/9/2023,48:31.4,9.72,2025,91,39
5/9/2023,48:31.7,9.97,2025,91,39
5/9/2023,48:31.9,10.29,2024,90,39
5/9/2023,48:32.2,9.61,2024,90,39
5/9/2023,48:32.5,9.55,2026,92,39
5/9/2023,48:32.7,9.69,2026,92,39
5/9/2023,48:33.0,9.85,2024,90,39
5/9/2023,48:33.3,9.9,2024,90,39
5/9/2023,48:33.5,9.83,2025,91,39
5/9/2023,48:33.8,10.27,2025,91,39
5/9/2023,48:34.0,10.11,2029,95,39
5/9/2023,48:34.3,9.93,2029,95,39
5/9/2023,48:34.5,9.87,2028,94,39
5/9/2023,48:34.8,9.64,2028,94,39
5/9/2023,48:35.0,9.67,2029,95,39
5/9/2023,48:35.3,9.82,2029,95,39
5/9/2023,48:35.6,9.59,2027,93,39
5/9/2023,48:35.9,9.55,2027,93,39
5/9/2023,48:36.1,10.06,2028,94,39
5/9/2023,48:36.3,9.73,2028,94,39
5/9/2023,48:36.6,9.78,2029,95,39
5/9/2023,48:36.9,9.79,2029,95,39
5/9/2023,48:37.1,9.93,2026,92,40
5/9/2023,48:37.4,9.74,2026,92,40
5/9/2023,48:37.7,9.68,2028,94,40
5/9/2023,48:37.9,9.62,2028,94,40
5/9/2023,48:38.2,10.32,2029,95,40
5/9/2023,48:38.5,9.89,2029,95,40
5/9/2023,48:38.7,9.81,2028,94,40
5/9/2023,48:39.0,9.82,2026,92,40
5/9/2023,48:39.3,10.04,2026,92,40
5/9/2023,48:39.5,10.67,2026,92,40
5/9/2023,48:39.8,9.46,2025,91,40
5/9/2023,48:40.0,9.4,2025,91,40
5/9/2023,48:40.3,9.95,2031,97,40
5/9/2023,48:40.5,9.92,2031,97,40
5/9/2023,48:40.8,9.97,2027,93,40
5/9/2023,48:41.1,9.79,2027,93,40
5/9/2023,48:41.3,9.93,2028,94,40
5/9/2023,48:41.6,9.9,2028,94,40
5/9/2023,48:41.8,9.76,2027,93,40
5/9/2023,48:42.1,9.32,2027,93,40
5/9/2023,48:42.4,10.11,2030,96,40
5/9/2023,48:42.6,10.05,2030,96,40
5/9/2023,48:42.9,9.59,2031,97,40
5/9/2023,48:43.2,9.95,2031,97,40
5/9/2023,48:43.4,9.8,2030,96,40
5/9/2023,48:43.6,10.06,2030,96,40
5/9/2023,48:43.9,9.71,2033,99,40
5/9/2023,48:44.2,9.72,2033,99,40
5/9/2023,48:44.4,9.95,2031,97,40
5/9/2023,48:44.7,10.18,2031,97,40
5/9/2023,48:45.0,9.79,2031,97,40
5/9/2023,48:45.3,9.69,2031,97,40
5/9/2023,48:45.5,9.8,2029,95,40
5/9/2023,48:45.8,9.85,2029,95,40
5/9/2023,48:46.0,9.94,2030,96,40
5/9/2023,48:46.3,9.77,2030,96,40
5/9/2023,48:46.5,9.88,2033,99,40
5/9/2023,48:46.8,10.36,2033,99,40
5/9/2023,48:47.0,10.19,2032,98,40
5/9/2023,48:47.3,9.72,2032,98,40
5/9/2023,48:47.6,9.88,2030,96,40
5/9/2023,48:47.8,10.53,2030,96,40
5/9/2023,48:48.1,10.43,2027,93,40
5/9/2023,48:48.4,9.65,2027,93,40
5/9/2023,48:48.6,9.53,2028,94,40
5/9/2023,48:48.9,10.46,2028,94,40
5/9/2023,48:49.2,9.57,2029,95,40
5/9/2023,48:49.4,9.63,2029,95,40
5/9/2023,48:49.6,9.69,2031,97,41
5/9/2023,48:49.9,10.25,2031,97,41
5/9/2023,48:50.2,9.55,2029,95,41
5/9/2023,48:50.4,9.73,2029,95,41
5/9/2023,48:50.7,9.83,2031,97,41
5/9/2023,48:51.0,9.87,2031,97,41
5/9/2023,48:51.2,10.12,2030,96,41
5/9/2023,48:51.4,9.75,2030,96,41
5/9/2023,48:51.7,9.86,2026,92,41
5/9/2023,48:52.0,9.61,2026,92,41
5/9/2023,48:52.3,10.09,2029,95,41
5/9/2023,48:52.5,9.87,2029,95,41
5/9/2023,48:52.8,9.72,2028,94,41
5/9/2023,48:53.0,9.97,2028,94,41
5/9/2023,48:53.3,9.93,2027,93,41
5/9/2023,48:53.5,10.05,2027,93,41
5/9/2023,48:53.8,9.71,2030,96,41
5/9/2023,48:54.0,9.83,2030,96,41
5/9/2023,48:54.3,9.7,2032,98,41
5/9/2023,48:54.6,9.8,2032,98,41
5/9/2023,48:54.8,9.75,2032,98,41
5/9/2023,48:55.1,9.88,2032,98,41
5/9/2023,48:55.4,9.86,2029,95,41
5/9/2023,48:55.6,9.57,2029,95,41
5/9/2023,48:55.9,9.92,2030,96,41
5/9/2023,48:56.1,9.84,2030,96,41
5/9/2023,48:56.4,9.83,2026,92,41
5/9/2023,48:56.7,9.69,2026,92,41
5/9/2023,48:56.9,9.58,2026,92,41
5/9/2023,48:57.2,10,2026,92,41
5/9/2023,48:57.5,10.21,2027,93,41
5/9/2023,48:57.7,9.67,2027,93,41
5/9/2023,48:58.0,9.64,2028,94,41
5/9/2023,48:58.2,9.95,2028,94,41
5/9/2023,48:58.5,10.15,2033,99,41
5/9/2023,48:58.7,9.62,2033,99,41
5/9/2023,48:59.0,9.62,2030,96,41
5/9/2023,48:59.2,9.52,2030,96,41
5/9/2023,48:59.5,9.84,2028,94,41
5/9/2023,48:59.8,9.38,2028,94,41
5/9/2023,49:00.1,9.32,2028,94,41
5/9/2023,49:00.3,9.86,2028,94,41
5/9/2023,49:00.6,10.06,2025,91,41
5/9/2023,49:00.8,9.72,2025,91,41
5/9/2023,49:01.1,9.57,2026,92,41
5/9/2023,49:01.4,9.65,2026,92,41
5/9/2023,49:01.6,9.87,2032,98,41
5/9/2023,49:01.9,9.88,2032,98,41
5/9/2023,49:02.1,9.12,2031,97,41
5/9/2023,49:02.4,9.72,2031,97,41
5/9/2023,49:02.6,9.7,2030,96,42
5/9/2023,49:02.9,10.03,2030,96,42
5/9/2023,49:03.2,9.97,2031,97,42
5/9/2023,49:03.5,9.81,2031,97,42
5/9/2023,49:03.7,9.61,2030,96,42
5/9/2023,49:03.9,10.09,2030,96,42
5/9/2023,49:04.2,10.01,2028,94,42
5/9/2023,49:04.5,10.06,2028,94,42
5/9/2023,49:04.7,9.49,2028,94,42
5/9/2023,49:05.0,10.06,2028,94,42
5/9/2023,49:05.3,9.98,2031,97,42
5/9/2023,49:05.5,9.8,2031,97,42
5/9/2023,49:05.8,9.98,2027,93,42
5/9/2023,49:06.0,10.09,2027,93,42
5/9/2023,49:06.3,9.77,2029,95,42
5/9/2023,49:06.5,9.74,2029,95,42
5/9/2023,49:06.8,9.76,2030,96,42
5/9/2023,49:07.1,9.74,2030,96,42
5/9/2023,49:07.3,9.61,2029,95,42
5/9/2023,49:07.6,9.83,2029,95,42
5/9/2023,49:07.8,9.94,2028,94,42
5/9/2023,49:08.1,9.85,2028,94,42
5/9/2023,49:08.3,9.81,2026,92,42
5/9/2023,49:08.6,9.77,2026,92,42
5/9/2023,49:08.9,9.85,2026,92,42
5/9/2023,49:09.1,9.63,2026,92,42
5/9/2023,49:09.4,10.02,2028,94,42
5/9/2023,49:09.7,9.81,2028,94,42
5/9/2023,49:09.9,9.86,2029,95,42
5/9/2023,49:10.2,9.57,2029,95,42
5/9/2023,49:10.5,9.71,2031,97,42
5/9/2023,49:10.7,9.99,2031,97,42
5/9/2023,49:11.0,9.95,2030,96,42
5/9/2023,49:11.3,9.81,2030,96,42
5/9/2023,49:11.5,9.65,2027,93,42
5/9/2023,49:11.8,9.8,2027,93,42
5/9/2023,49:12.0,9.85,2026,92,42
5/9/2023,49:12.3,9.65,2026,92,42
5/9/2023,49:12.6,9.65,2027,93,42
5/9/2023,49:12.8,9.97,2027,93,42
5/9/2023,49:13.1,9.97,2029,95,42
5/9/2023,49:13.3,9.83,2029,95,42
5/9/2023,49:13.6,9.41,2029,95,42
5/9/2023,49:13.8,9.77,2029,95,42
5/9/2023,49:14.1,9.78,2027,93,42
5/9/2023,49:14.4,10.1,2027,93,42
5/9/2023,49:14.6,9.51,2028,94,42
5/9/2023,49:14.9,9.58,2028,94,42
5/9/2023,49:15.1,9.91,2027,93,42
5/9/2023,49:15.4,9.91,2027,93,43
5/9/2023,49:15.7,9.83,2028,94,43
5/9/2023,49:15.9,9.67,2028,94,43
5/9/2023,49:16.2,9.68,2030,96,43
5/9/2023,49:16.5,10.09,2030,96,43
5/9/2023,49:16.7,9.81,2025,91,43
5/9/2023,49:17.0,9.75,2025,91,43
5/9/2023,49:17.2,9.77,2029,95,43
5/9/2023,49:17.5,9.95,2029,95,43
5/9/2023,49:17.7,9.92,2029,95,43
5/9/2023,49:18.0,9.46,2029,95,43
5/9/2023,49:18.3,9.74,2030,96,43
5/9/2023,49:18.5,9.78,2030,96,43
5/9/2023,49:18.8,9.93,2030,96,43
5/9/2023,49:19.0,9.88,2030,96,43
5/9/2023,49:19.3,10.09,2029,95,43
5/9/2023,49:19.6,9.81,2029,95,43
5/9/2023,49:19.8,9.75,2031,97,43
5/9/2023,49:20.1,9.93,2031,97,43
5/9/2023,49:20.3,9.98,2033,99,43
5/9/2023,49:20.6,10.06,2033,99,43
5/9/2023,49:20.9,9.7,2031,97,43
5/9/2023,49:21.1,9.9,2031,97,43
5/9/2023,49:21.4,10.04,2033,99,43
5/9/2023,49:21.6,10.23,2033,99,43
5/9/2023,49:21.9,9.74,2033,99,43
5/9/2023,49:22.1,9.81,2033,99,43
5/9/2023,49:22.4,9.89,2030,96,43
5/9/2023,49:22.7,9.81,2030,96,43
5/9/2023,49:22.9,9.72,2032,98,43
5/9/2023,49:23.2,9.61,2032,98,43
5/9/2023,49:23.5,9.72,2029,95,43
5/9/2023,49:23.7,10.17,2029,95,43
5/9/2023,49:24.0,10.13,2027,93,43
5/9/2023,49:24.3,9.52,2027,93,43
5/9/2023,49:24.5,9.79,2028,94,43
5/9/2023,49:24.8,9.97,2028,94,43
5/9/2023,49:25.0,10.48,2026,92,43
5/9/2023,49:25.3,9.93,2026,92,43
5/9/2023,49:25.6,9.94,2028,94,43
5/9/2023,49:25.8,9.75,2028,94,43
5/9/2023,49:26.1,10,2024,90,43
5/9/2023,49:26.3,9.89,2024,90,43
5/9/2023,49:26.6,9.93,2024,90,43
5/9/2023,49:26.9,9.61,2024,90,43
5/9/2023,49:27.1,9.88,2026,92,43
5/9/2023,49:27.4,9.59,2026,92,43
5/9/2023,49:27.6,9.66,2025,91,43
5/9/2023,49:27.9,9.56,2025,91,43
5/9/2023,49:28.1,9.8,2023,89,44
5/9/2023,49:28.4,9.86,2023,89,44
5/9/2023,49:28.7,9.72,2024,90,44
5/9/2023,49:28.9,9.47,2024,90,44
5/9/2023,49:29.2,9.78,2023,89,44
5/9/2023,49:29.5,9.68,2023,89,44
5/9/2023,49:29.7,9.76,2025,91,44
5/9/2023,49:30.0,9.7,2025,91,44
5/9/2023,49:30.2,10.39,2027,93,44
5/9/2023,49:30.5,10.03,2027,93,44
5/9/2023,49:30.7,9.63,2028,94,44
5/9/2023,49:31.0,9.98,2028,94,44
5/9/2023,49:31.3,10.32,2027,93,44
5/9/2023,49:31.5,9.94,2027,93,44
5/9/2023,49:31.8,10.02,2027,93,44
5/9/2023,49:32.0,10.24,2027,93,44
5/9/2023,49:32.3,9.86,2032,98,44
5/9/2023,49:32.5,10.06,2032,98,44
5/9/2023,49:32.8,9.73,2030,96,44
5/9/2023,49:33.1,9.85,2030,96,44
5/9/2023,49:33.3,9.94,2026,92,44
5/9/2023,49:33.6,10.48,2026,92,44
5/9/2023,49:33.9,9.8,2027,93,44
5/9/2023,49:34.1,9.86,2027,93,44
5/9/2023,49:34.4,10.45,2030,96,44
5/9/2023,49:34.6,10.48,2030,96,44
5/9/2023,49:34.9,9.79,2030,96,44
5/9/2023,49:35.2,9.82,2030,96,44
5/9/2023,49:35.4,9.88,2032,98,44
5/9/2023,49:35.7,10.13,2032,98,44
5/9/2023,49:36.0,9.83,2033,99,44
5/9/2023,49:36.2,9.91,2033,99,44
5/9/2023,49:36.5,9.63,2035,101,44
5/9/2023,49:36.7,10.27,2035,101,44
5/9/2023,49:37.0,9.83,2031,97,44
5/9/2023,49:37.2,9.88,2031,97,44
5/9/2023,49:37.5,9.58,2034,100,44
5/9/2023,49:37.8,10.15,2034,100,44
5/9/2023,49:38.0,9.89,2030,96,44
5/9/2023,49:38.3,9.87,2030,96,44
5/9/2023,49:38.5,10.08,2030,96,44
5/9/2023,49:38.8,9.99,2030,96,44
5/9/2023,49:39.1,10.16,2031,97,44
5/9/2023,49:39.3,9.84,2031,97,44
5/9/2023,49:39.6,9.97,2032,98,44
5/9/2023,49:39.9,9.9,2032,98,44
5/9/2023,49:40.1,10.29,2031,97,44
5/9/2023,49:40.4,9.83,2031,97,44
5/9/2023,49:40.6,9.7,2027,93,44
5/9/2023,49:40.9,10.48,2027,93,45
5/9/2023,49:41.2,9.61,2027,93,45
5/9/2023,49:41.4,9.6,2027,93,45
5/9/2023,49:41.7,9.52,2029,95,45
5/9/2023,49:41.9,10.03,2029,95,45
5/9/2023,49:42.2,9.88,2030,96,45
5/9/2023,49:42.4,9.8,2030,96,45
5/9/2023,49:42.7,9.83,2028,94,45
5/9/2023,49:43.0,10.36,2028,94,45
5/9/2023,49:43.2,9.69,2025,91,45
5/9/2023,49:43.5,9.54,2025,91,45
5/9/2023,49:43.8,10.22,2027,93,45
5/9/2023,49:44.0,10.13,2027,93,45
5/9/2023,49:44.2,9.95,2027,93,45
5/9/2023,49:44.5,9.52,2027,93,45
5/9/2023,49:44.8,10.06,2026,92,45
5/9/2023,49:45.0,9.57,2026,92,45
5/9/2023,49:45.3,10.22,2024,90,45
5/9/2023,49:45.6,9.51,2024,90,45
5/9/2023,49:45.8,9.84,2030,96,45
5/9/2023,49:46.1,9.98,2030,96,45
5/9/2023,49:46.3,10.34,2031,97,45
5/9/2023,49:46.6,10.1,2031,97,45
5/9/2023,49:46.9,10.06,2027,93,45
5/9/2023,49:47.1,9.81,2027,93,45
5/9/2023,49:47.4,10.23,2030,96,45
5/9/2023,49:47.6,10.12,2030,96,45
5/9/2023,49:47.9,10.01,2028,94,45
5/9/2023,49:48.2,9.72,2028,94,45
5/9/2023,49:48.4,10.04,2030,96,45
5/9/2023,49:48.7,9.62,2030,96,45
5/9/2023,49:49.0,9.97,2033,99,45
5/9/2023,49:49.2,9.94,2033,99,45
5/9/2023,49:49.5,10.17,2030,96,45
5/9/2023,49:49.7,9.98,2030,96,45
5/9/2023,49:50.0,9.59,2030,96,45
5/9/2023,49:50.2,9.37,2030,96,45
5/9/2023,49:50.5,10.37,2029,95,45
5/9/2023,49:50.8,10.13,2029,95,45
5/9/2023,49:51.0,9.76,2028,94,45
5/9/2023,49:51.3,9.69,2028,94,45
5/9/2023,49:51.5,9.89,2026,92,45
5/9/2023,49:51.8,9.68,2026,92,45
5/9/2023,49:52.1,9.7,2028,94,45
5/9/2023,49:52.3,10.26,2028,94,45
5/9/2023,49:52.6,9.73,2034,100,45
5/9/2023,49:52.9,9.96,2034,100,45
5/9/2023,49:53.1,9.95,2031,97,45
5/9/2023,49:53.4,9.77,2031,97,45
5/9/2023,49:53.6,9.9,2034,100,46
5/9/2023,49:53.9,9.65,2034,100,46
5/9/2023,49:54.2,9.87,2032,98,46
5/9/2023,49:54.4,9.69,2032,98,46
5/9/2023,49:54.7,9.68,2032,98,46
5/9/2023,49:55.0,9.97,2032,98,46
5/9/2023,49:55.2,9.7,2034,100,46
5/9/2023,49:55.5,9.88,2034,100,46
5/9/2023,49:55.7,10.17,2037,103,46
5/9/2023,49:56.0,9.72,2037,103,46
5/9/2023,49:56.3,9.7,2031,97,46
5/9/2023,49:56.5,10.01,2031,97,46
5/9/2023,49:56.8,10.04,2029,95,46
5/9/2023,49:57.0,9.86,2029,95,46
5/9/2023,49:57.3,9.71,2028,94,46
5/9/2023,49:57.5,9.76,2028,94,46
5/9/2023,49:57.8,10.33,2033,99,46
5/9/2023,49:58.1,10.28,2033,99,46
5/9/2023,49:58.3,9.64,2030,96,46
5/9/2023,49:58.6,9.76,2030,96,46
5/9/2023,49:58.9,10.16,2029,95,46
5/9/2023,49:59.1,10.07,2029,95,46
5/9/2023,49:59.4,9.91,2027,93,46
5/9/2023,49:59.6,9.78,2027,93,46
5/9/2023,49:59.9,9.98,2027,93,46
5/9/2023,50:00.2,9.97,2027,93,46
5/9/2023,50:00.4,9.71,2028,94,46
5/9/2023,50:00.6,9.98,2028,94,46
5/9/2023,50:00.9,9.67,2029,95,46
5/9/2023,50:01.2,9.94,2029,95,46
5/9/2023,50:01.4,9.7,2027,93,46
5/9/2023,50:01.7,9.97,2027,93,46
5/9/2023,50:02.0,9.58,2025,91,46
5/9/2023,50:02.2,9.79,2025,91,46
5/9/2023,50:02.5,9.91,2028,94,46
5/9/2023,50:02.7,9.77,2028,94,46
5/9/2023,50:03.0,9.85,2026,92,46
5/9/2023,50:03.3,9.92,2026,92,46
5/9/2023,50:03.5,9.93,2027,93,46
5/9/2023,50:03.8,9.82,2027,93,46
5/9/2023,50:04.1,9.79,2027,93,46
5/9/2023,50:04.3,10.1,2027,93,46
5/9/2023,50:04.5,10.31,2026,92,46
5/9/2023,50:04.8,9.89,2026,92,46
5/9/2023,50:05.1,9.75,2028,94,46
5/9/2023,50:05.3,9.79,2028,94,46
5/9/2023,50:05.6,10.13,2030,96,46
5/9/2023,50:05.9,9.76,2030,96,46
5/9/2023,50:06.1,9.86,2030,96,46
5/9/2023,50:06.4,9.79,2030,96,47
5/9/2023,50:06.7,9.8,2029,95,47
5/9/2023,50:06.9,9.68,2029,95,47
5/9/2023,50:07.2,9.76,2030,96,47
5/9/2023,50:07.4,10.18,2030,96,47
5/9/2023,50:07.7,9.64,2030,96,47
5/9/2023,50:07.9,9.85,2030,96,47
5/9/2023,50:08.2,10.39,2028,94,47
5/9/2023,50:08.5,10.23,2028,94,47
5/9/2023,50:08.7,9.48,2028,94,47
5/9/2023,50:09.0,9.71,2028,94,47
5/9/2023,50:09.3,9.94,2030,96,47
5/9/2023,50:09.5,9.52,2030,96,47
5/9/2023,50:09.7,9.79,2032,98,47
5/9/2023,50:10.1,9.68,2032,98,47
5/9/2023,50:10.3,9.99,2030,96,47
5/9/2023,50:10.6,9.66,2030,96,47
5/9/2023,50:10.8,9.76,2029,95,47
5/9/2023,50:11.1,9.78,2029,95,47
5/9/2023,50:11.3,10.04,2032,98,47
5/9/2023,50:11.6,9.94,2032,98,47
5/9/2023,50:11.8,9.87,2029,95,47
5/9/2023,50:12.1,9.75,2029,95,47
5/9/2023,50:12.3,9.95,2028,94,47
5/9/2023,50:12.6,10.14,2028,94,47
5/9/2023,50:12.9,10.04,2026,92,47
5/9/2023,50:13.1,9.84,2026,92,47
5/9/2023,50:13.4,9.95,2028,94,47
5/9/2023,50:13.7,9.74,2028,94,47
5/9/2023,50:13.9,9.91,2027,93,47
5/9/2023,50:14.2,9.71,2027,93,47
5/9/2023,50:14.5,9.78,2029,95,47
5/9/2023,50:14.7,9.67,2029,95,47
5/9/2023,50:14.9,10.03,2028,94,47
5/9/2023,50:15.2,9.76,2028,94,47
5/9/2023,50:15.5,9.74,2027,93,47
5/9/2023,50:15.7,9.58,2027,93,47
5/9/2023,50:16.0,9.65,2026,92,47
5/9/2023,50:16.3,9.9,2026,92,47
5/9/2023,50:16.5,9.73,2024,90,47
5/9/2023,50:16.8,9.95,2024,90,47
5/9/2023,50:17.0,9.95,2023,89,47
5/9/2023,50:17.3,9.61,2023,89,47
5/9/2023,50:17.6,9.95,2027,93,47
5/9/2023,50:17.8,9.91,2027,93,47
5/9/2023,50:18.1,9.53,2024,90,47
5/9/2023,50:18.3,9.83,2024,90,47
5/9/2023,50:18.6,9.98,2023,89,47
5/9/2023,50:18.9,9.68,2023,89,47
5/9/2023,50:19.1,9.64,2028,94,48
5/9/2023,50:19.4,9.9,2028,94,48
5/9/2023,50:19.6,10.04,2027,93,48
5/9/2023,50:19.9,9.97,2027,93,48
5/9/2023,50:20.2,9.88,2027,93,48
5/9/2023,50:20.4,10.23,2027,93,48
5/9/2023,50:20.6,10.16,2026,92,48
5/9/2023,50:20.9,10.26,2026,92,48
